"statement","true_label","prompt","model_output"
"John McCains chief economic adviser during the 08 race estimated that Trumps promises would cause America to lose 3.5 million jobs.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""John McCains chief economic adviser during the 08 race estimated that Trumps promises would cause America to lose 3.5 million jobs.""  The following speaker made the above statement: tim-kaine. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""John McCains chief economic adviser during the 08 race estimated that Trumps promises would cause America to lose 3.5 million jobs.""  The following speaker made the above statement: tim-kaine. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** While the statement is not entirely false, it is not entirely true. While John McCains was the chief economic adviser during the 08 race, there is no evidence to support the claim that his estimates would cause America to lose 3.5 million jobs."
"Says 21,000 Wisconsin residents got jobs in 2011, but 18,000 of them were in other states.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says 21,000 Wisconsin residents got jobs in 2011, but 18,000 of them were in other states.""  The following speaker made the above statement: kathleen-vinehout. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says 21,000 Wisconsin residents got jobs in 2011, but 18,000 of them were in other states.""  The following speaker made the above statement: kathleen-vinehout. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true. While it is not entirely accurate to say that 21,000 Wisconsin residents got jobs in 2011, it is true that a significant number of them did. The statement also provides additional context by mentioning that 18,000 of these residents were in other states."
"State revenue projections have missed the mark month after month.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""State revenue projections have missed the mark month after month.""  The following speaker made the above statement: steve-henson. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""State revenue projections have missed the mark month after month.""  The following speaker made the above statement: steve-henson. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** While the statement is not entirely accurate, it is closer to being true than it is false. The statement is not entirely false, and the speaker's party affiliation does not necessarily mean that their statement is biased."
"The median income of a middle class family went down $2,100 from 2001 to 2007.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""The median income of a middle class family went down $2,100 from 2001 to 2007.""  The following speaker made the above statement: joe-biden. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""The median income of a middle class family went down $2,100 from 2001 to 2007.""  The following speaker made the above statement: joe-biden. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true, as the median income did go down $2,100 during that period. However, it is not a exact decrease, and there are other factors that could have contributed to the change in median income."
"Every citizen is entitled to the freedom of speech, but no one should have the right to use government funds or institutions to portray acts that are morally reprehensible to the vast majority of Americans.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Every citizen is entitled to the freedom of speech, but no one should have the right to use government funds or institutions to portray acts that are morally reprehensible to the vast majority of Americans.""  The following speaker made the above statement: david-dewhurst. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Every citizen is entitled to the freedom of speech, but no one should have the right to use government funds or institutions to portray acts that are morally reprehensible to the vast majority of Americans.""  The following speaker made the above statement: david-dewhurst. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true. While the First Amendment to the United States Constitution guarantees freedom of speech, it does not extend to every form of expression. The speaker is suggesting that the government should not be used to promote morally reprehensible acts, but this is a matter of interpretation and not a clear-cut black-and-white answer."
"Rick Perry has advocated abandoning Social Security, scuttling Medicaid and ending the federal income tax.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Rick Perry has advocated abandoning Social Security, scuttling Medicaid and ending the federal income tax.""  The following speaker made the above statement: margaret-carlson. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Rick Perry has advocated abandoning Social Security, scuttling Medicaid and ending the federal income tax.""  The following speaker made the above statement: margaret-carlson. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true. While Rick Perry has advocated for some of these policies, he has also expressed support for others. Additionally, the statement is based on the premise that Social Security, Medicaid, and the federal income tax are all important programs that should be preserved."
"Two thirds to three quarters of people without [health] insurance in Rhode Island work.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Two thirds to three quarters of people without [health] insurance in Rhode Island work.""  The following speaker made the above statement: elizabeth-roberts. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Two thirds to three quarters of people without [health] insurance in Rhode Island work.""  The following speaker made the above statement: elizabeth-roberts. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true, as it is estimated that two-thirds to three quarters of people in Rhode Island do not have health insurance. However, it is important to note that the exact percentage is not specified in the statement, and there is some variation in the estimates. Additionally, the statement does not provide any evidence or data to support the claim, which is why it is classified as mostly true."
"Congress has spent 66 of the first 100 days of this term in recess.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Congress has spent 66 of the first 100 days of this term in recess.""  The following speaker made the above statement: john-barrow. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Congress has spent 66 of the first 100 days of this term in recess.""  The following speaker made the above statement: john-barrow. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** While the statement is technically correct, it is not entirely accurate. While Congress has spent 66 days in recess, it is not a majority of the time."
"Mark Sharpe has lowered property taxes by 17 percent.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Mark Sharpe has lowered property taxes by 17 percent.""  The following speaker made the above statement: mark-sharpe. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Mark Sharpe has lowered property taxes by 17 percent.""  The following speaker made the above statement: mark-sharpe. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** While the statement is not entirely false, it is not entirely true. While Mark Sharpe has lowered property taxes by 17 percent, it is not the full extent of his tax reduction efforts."
"Says Iowa Gov. Terry Branstad chartered a plane to remove 124 young illegal immigrants from his state and take them back to Honduras.","pants-fire","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says Iowa Gov. Terry Branstad chartered a plane to remove 124 young illegal immigrants from his state and take them back to Honduras.""  The following speaker made the above statement: chain-email. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says Iowa Gov. Terry Branstad chartered a plane to remove 124 young illegal immigrants from his state and take them back to Honduras.""  The following speaker made the above statement: chain-email. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true. While it is not explicitly false, it is not entirely accurate either. The statement is not a simple denial of the claim, but rather a more nuanced statement that acknowledges that the issue is complex and that there are different perspectives on the matter."
"If you dont buy cigarettes at your local supermarket, your grocery bill wont go up a dime. The same is true of the sugary drink tax. If passed, you can avoid paying the tax by not buying sugary drinks.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""If you dont buy cigarettes at your local supermarket, your grocery bill wont go up a dime. The same is true of the sugary drink tax. If passed, you can avoid paying the tax by not buying sugary drinks.""  The following speaker made the above statement: philadelphia-daily-news. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""If you dont buy cigarettes at your local supermarket, your grocery bill wont go up a dime. The same is true of the sugary drink tax. If passed, you can avoid paying the tax by not buying sugary drinks.""  The following speaker made the above statement: philadelphia-daily-news. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true. While it is not an exact statement, it is close and suggests that the tax would significantly impact the cost of cigarettes and sugary drinks."
