"statement","true_label","prompt","model_output"
"Bill White has a long history of trying to limit or even disenfranchise military voters.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Bill White has a long history of trying to limit or even disenfranchise military voters.""  The following speaker made the above statement: republican-party-texas. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Bill White has a long history of trying to limit or even disenfranchise military voters.""  The following speaker made the above statement: republican-party-texas. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.   Your response:  Based on the given statement, I would classify it as a false claim. The speaker is affiliated with a political party that has a history of attempting to limit or disenfranchise military voters. The statement is not supported by any evidence or reasoning. It is a mere assertion without any basis in fact or logic."
"John McCains chief economic adviser during the 08 race estimated that Trumps promises would cause America to lose 3.5 million jobs.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""John McCains chief economic adviser during the 08 race estimated that Trumps promises would cause America to lose 3.5 million jobs.""  The following speaker made the above statement: tim-kaine. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""John McCains chief economic adviser during the 08 race estimated that Trumps promises would cause America to lose 3.5 million jobs.""  The following speaker made the above statement: tim-kaine. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.      Your response:  Based on the given statement, I would classify it as a false claim. The statement is not backed by any evidence or sources. The statement is based on an estimate made by a political advisor during the 2008 presidential race, which is not a reliable source of information. The statement is not supported by any credible sources or evidence. Therefore, it is a false claim."
"Says 21,000 Wisconsin residents got jobs in 2011, but 18,000 of them were in other states.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says 21,000 Wisconsin residents got jobs in 2011, but 18,000 of them were in other states.""  The following speaker made the above statement: kathleen-vinehout. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says 21,000 Wisconsin residents got jobs in 2011, but 18,000 of them were in other states.""  The following speaker made the above statement: kathleen-vinehout. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Your response:  Based on the given statement, the claim is true. The speaker is a democrat and belongs to the party. The claim is supported by the fact that 21,000 Wisconsin residents got jobs in 2011, which is a significant number. However, the claim is not supported by the fact that 18,000 of them were in other states. The claim is false because it does not account for the fact that some of the 18,000 residents who were in other states may have moved back to Wisconsin. Therefore, the claim is not true."
"State revenue projections have missed the mark month after month.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""State revenue projections have missed the mark month after month.""  The following speaker made the above statement: steve-henson. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""State revenue projections have missed the mark month after month.""  The following speaker made the above statement: steve-henson. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.      Your response:  The statement ""State revenue projections have missed the mark month after month"" is false. The speaker is not affiliated with the democrat party. The speaker's statement is based on anecdotal evidence and does not represent a factual statement. The given statement is not supported by any evidence or data. Therefore, it is not a fact."
"The median income of a middle class family went down $2,100 from 2001 to 2007.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""The median income of a middle class family went down $2,100 from 2001 to 2007.""  The following speaker made the above statement: joe-biden. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""The median income of a middle class family went down $2,100 from 2001 to 2007.""  The following speaker made the above statement: joe-biden. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.      Your response:  Based on the given statement, the median income of a middle class family went down $2,100 from 2001 to 2007. The speaker belongs to the democrat party. Therefore, the claim is true."
"Every citizen is entitled to the freedom of speech, but no one should have the right to use government funds or institutions to portray acts that are morally reprehensible to the vast majority of Americans.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Every citizen is entitled to the freedom of speech, but no one should have the right to use government funds or institutions to portray acts that are morally reprehensible to the vast majority of Americans.""  The following speaker made the above statement: david-dewhurst. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Every citizen is entitled to the freedom of speech, but no one should have the right to use government funds or institutions to portray acts that are morally reprehensible to the vast majority of Americans.""  The following speaker made the above statement: david-dewhurst. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. Political party affiliation: republican  Evaluate the truthfulness of the following statement: ""The United States is a nation of laws, not of men.""  The following speaker made the above statement: john-mccain. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. Political party affiliation: republican  Evaluate the truthfulness of the following statement: ""The United States is a nation of laws, not of men.""  The following speaker made the above statement: john-mccain. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Class"
"Rick Perry has advocated abandoning Social Security, scuttling Medicaid and ending the federal income tax.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Rick Perry has advocated abandoning Social Security, scuttling Medicaid and ending the federal income tax.""  The following speaker made the above statement: margaret-carlson. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Rick Perry has advocated abandoning Social Security, scuttling Medicaid and ending the federal income tax.""  The following speaker made the above statement: margaret-carlson. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.     Your response:  Based on the given statement, I would classify it as a half-true claim. The speaker, margaret-carlson, belongs to the Republican party and advocates for the abandonment of Social Security, scuttling Medicaid, and ending the federal income tax. While the statement is not entirely accurate, it is not entirely false either. The speaker's stance on these issues is consistent with the Republican party's platform, and it is possible that she may have made these statements in the past. However, the statement is not entirely false, and it is possible that the speaker has changed her stance in the past. Therefore, I would classify it as a half-true claim."
"Two thirds to three quarters of people without [health] insurance in Rhode Island work.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Two thirds to three quarters of people without [health] insurance in Rhode Island work.""  The following speaker made the above statement: elizabeth-roberts. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Two thirds to three quarters of people without [health] insurance in Rhode Island work.""  The following speaker made the above statement: elizabeth-roberts. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.      Your response: Based on the given statement, the speaker belongs to the Democratic party and the claim is about the percentage of people without health insurance in Rhode Island. Therefore, the claim is true."
"Congress has spent 66 of the first 100 days of this term in recess.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Congress has spent 66 of the first 100 days of this term in recess.""  The following speaker made the above statement: john-barrow. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Congress has spent 66 of the first 100 days of this term in recess.""  The following speaker made the above statement: john-barrow. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.      Your response:  Based on the given statement, I would classify it as a false claim. The speaker belongs to the party that is known for its opposition to the current administration, and the claim is made during the first 100 days of the new Congress. The fact that the speaker belongs to the party that is known for its opposition to the current administration and the fact that the claim is made during the first 100 days of the new Congress, suggest that the claim is not true. Therefore, I would classify it as a false claim."
"Mark Sharpe has lowered property taxes by 17 percent.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Mark Sharpe has lowered property taxes by 17 percent.""  The following speaker made the above statement: mark-sharpe. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Mark Sharpe has lowered property taxes by 17 percent.""  The following speaker made the above statement: mark-sharpe. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Your response:  Based on the given statement, I would classify it as a false claim. The speaker has not provided any evidence to support the claim that mark sharpe has lowered property taxes by 17%. The statement is not backed by any facts or statistics. It is merely an opinion based on the speaker's political affiliation."
